SYMBOL HCC1143_BREAST power
SNORD116-29 0.1109 1.07990170415646
SNORD115-48 0.1109 1.07990170415646
SNORD115-24 0.1109 1.07990170415646
SNORD115-27 0.1109 1.07990170415646
SNORD115-28 0.1109 1.07990170415646
SNORD115-45 0.1109 1.07990170415646
SNORD115-47 0.1109 1.07990170415646
DDTL 0.7641 1.69831020670713
TLX1NB -0.2343 0.850097368905151
NAALADL1 0.0756 1.05379920760306
CDKN2B-AS1 -1.6165 0.326125690782431
GUSBP9 0.2395 1.18058343148101
SIGLEC14 0.4973 1.41156934048469
ACOT8 0.0825 1.05885130118847
ABI1 0.9346 1.91136062002526
GNPDA1 0.2271 1.17047977013811
MIMT1 0.029 1.02030465924846
KCNE3 -0.1563 0.897323438102087
ZBTB33 1.0979 2.14042902847662
SNHG8 -0.7487 0.595139591085962
LOC100093698 -1.3049 0.404749162375485
CDH3 -0.1906 0.876241227045226
TANK -0.0585 0.960262004826095
HAVCR1P1 0.0701 1.04978944696079
POM121C -0.7581 0.591274514675362
ZSCAN30 -0.1161 0.922678535234703
PSIMCT-1 1.4925 2.8137614062535
GAGE8 -1.2158 0.43053427475635
ANKRD26P3 -0.2175 0.86005450677525
SRA1 0.2271 1.17047977013811
SNORD119 0.6849 1.60759054793878
SNORD121A -0.1419 0.906324757735202
SNORD125 0.6048 1.52076791542861
SNORD19B -0.7193 0.607392079187392
SNORD105B -0.3103 0.806474040222485
SNORD123 0.8742 1.83299137829936
SNORD121B -0.1419 0.906324757735202
UCKL1-AS1 0.0788 1.05613920322068
SNORD127 0.2037 1.1516481389504
SNORD124 -0.7577 0.591438473508946
SNORD126 0.122 1.0882424416708
SNORD11B -0.1317 0.912755270933475
SNORD12B 0.0825 1.05885130118847
SNORD111B -0.2529 0.839207804542951
LINC00577 0.23 1.17283494923188
LINC00583 -1.6165 0.326125690782431
TMEM170B -0.017 0.988285651500733
SNORD58C -0.2049 0.867598822435677
SCARNA27 -0.017 0.988285651500733
SNORA84 -0.2308 0.85216222165503
SNORA36C -0.1351 0.910606712956841
SNORA38B 0.6233 1.5403946312292
SNORA70B 0.2584 1.19615139439143
SNORA70C -0.2395 0.847038822784028
SNORA11B 0.5738 1.48843889941807
SNORA11C -0.1706 0.888473098745354
LOC100124692 -0.2028 0.868862626738059
HOTAIR -0.1856 0.879283316219185
ZGLP1 -0.3103 0.806474040222485
FAM86JP 0.3009 1.23191268080617
FMR1-AS1 0.3771 1.29872862061823
MIR298 0.0788 1.05613920322068
MIR300 0.0813 1.05797093961845
VTRNA2-1 0.2271 1.17047977013811
MIR509-2 0.3771 1.29872862061823
MIR450B 1.1331 2.1932951995454
MIR890 0.3771 1.29872862061823
MIR891B 0.3771 1.29872862061823
MIR888 0.3771 1.29872862061823
MIR892B 0.3771 1.29872862061823
MIR541 0.0813 1.05797093961845
MIR875 0.6882 1.61127193633536
MIR876 0.6593 1.57931614881878
MIR147B 0.1317 1.09558392248702
MIR744 0.0434 1.03053964027211
MIR877 0.4858 1.40036217601161
MIR665 0.0813 1.05797093961845
MIR873 0.6593 1.57931614881878
MIR374B 1.2692 2.41027874241306
MIR301B 0.7641 1.69831020670713
MIR216B 0.2584 1.19615139439143
MIR920 -0.208 0.865736565519658
MIR922 0.7571 1.69008991287088
MIR934 1.1331 2.1932951995454
MIR935 0.0711 1.05051735780166
MIR936 -0.2343 0.850097368905151
MIR938 0.4873 1.40181891882435
MIR940 -0.0198 0.986369434854266
MIR941-1 0.0788 1.05613920322068
MIR941-4 0.0788 1.05613920322068
MIR942 -0.1941 0.874118029065729
MIR943 -0.2864 0.81994554250179
MIR708 -0.1784 0.883682488284993
MIR885 -0.1496 0.901500376941567
MIR543 0.0813 1.05797093961845
MIR208B 0.1658 1.12178795691875
MIR509-3 0.3771 1.29872862061823
MIR937 1.1607 2.23565876142242
MIR941-2 0.0788 1.05613920322068
MIR944 0.5041 1.41823833706302
MIR891A 0.3771 1.29872862061823
MIR892A 0.3771 1.29872862061823
MIR874 0.2271 1.17047977013811
MIR889 0.0813 1.05797093961845
MIR190B -0.1319 0.912628744955273
MIR760 -0.1457 0.903940676388264
MIR921 -0.0996 0.933291719077384
MIR933 -0.1688 0.889582307283877
MIR939 1.1607 2.23565876142242
MIR941-3 0.0788 1.05613920322068
MIR365A 0.4361 1.35294200659396
MIR365B -0.3234 0.799184218716815
SNAR-G1 0.116 1.08372596684478
SNAR-F 0.116 1.08372596684478
LOC100126784 -0.1746 0.88601314005448
EGOT -0.1256 0.916622751237337
GHRLOS -0.1496 0.901500376941567
SNAR-A1 0.116 1.08372596684478
SNAR-A2 0.116 1.08372596684478
SNAR-A12 0.116 1.08372596684478
KIAA1024L 0.2271 1.17047977013811
LOC100127888 0.0788 1.05613920322068
C10orf131 -0.2343 0.850097368905151
LOC100127983 0.7381 1.66797769904703
LOC100128023 0.5041 1.41823833706302
WWTR1-AS1 0.5336 1.44753677432299
LOC100128054 -0.1834 0.880625179131911
LOC100128071 -0.2476 0.842296455402001
LOC100128076 -0.2308 0.85216222165503
JAZF1-AS1 -0.1622 0.893661266011763
LOC100128098 0.7633 1.69736872462032
HGC6.3 0.2103 1.1569287354611
STAU2-AS1 0.7302 1.65886904376957
LOC100128164 0.7 1.62450479271247
LOC100128176 0.2103 1.1569287354611
TMPO-AS1 -0.2183 0.859577723494663
LOC100128239 -2.3504 0.19609164878707
LOC100128252 0.029 1.02030465924846
LOC100128264 -0.9068 0.533366825633243
DNM1P35 0.3939 1.3139405485742
LOC100128288 0.0644 1.04564997575104
LOC100128292 -0.1834 0.880625179131911
BET3L 0.2402 1.18115639312499
LOC100128338 1.1607 2.23565876142242
LOC100128361 -0.3091 0.807145125528937
C3orf74 -0.7285 0.603531091555773
FAM225B -0.2161 0.860889513956834
LOC100128398 0.029 1.02030465924846
LOC100128420 1.1331 2.1932951995454
C20orf78 0.8102 1.75345450619324
LOC100128505 -0.2395 0.847038822784028
LOC100128511 0.9346 1.91136062002526
LOC100128531 0.6458 1.56460664790059
LOC100128554 0.173 1.12740041214542
LOC100128568 -0.3248 0.798409061683051
C19orf71 -0.2996 0.812477631762425
LOC100128573 -0.3248 0.798409061683051
SLC8A1-AS1 0.2696 1.20547355311477
LOC100128593 -0.3115 0.805803512877018
ACVR2B-AS1 -0.1765 0.884847046814613
LOC100128675 0.0885 1.06326410976981
LOC100128682 0.0885 1.06326410976981
LOC100128714 0.1109 1.07990170415646
OST4 -0.1393 0.907959593200086
LOC100128750 -0.7584 0.591151575379224
LOC100128770 0.1872 1.1385518549366
LINC00476 -0.2396 0.846980112561609
LOC100128787 -0.1216 0.919167695551617
SRRM2-AS1 0.1872 1.1385518549366
GPR158-AS1 0.9346 1.91136062002526
LOC100128822 -0.8382 0.559341004014885
LOC100128881 -0.0235 0.983842988943732
FAM66B 0.4206 1.33848409893563
ZBTB42 1.677 3.19762332140989
LOC100128946 0.5564 1.47059501538558
MAPT-AS1 0.329 1.25614238114353
LOC100128993 -0.72 0.607097442197523
LOC100129027 1.3771 2.59745724123647
LOC100129034 -0.2395 0.847038822784028
LOC100129046 -0.1457 0.903940676388264
LOC100129055 0.5638 1.47815750092864
UNQ6494 -0.2308 0.85216222165503
KTN1-AS1 0.2037 1.1516481389504
LOC100129083 0.0468 1.03297117754593
KHDC1L 0.2248 1.16861523286067
LOC100129138 -0.6685 0.629160498549961
LOC100129148 -0.249 0.84147948228538
LOC100129175 -0.1601 0.894963034667566
MATN1-AS1 -0.2476 0.842296455402001
LOC100129213 0.8442 1.79526896120823
LOC100129216 -0.1563 0.897323438102087
LOC100129250 -0.1419 0.906324757735202
LOC100129269 -0.1941 0.874118029065729
C1orf68 -0.0413 0.971778891230087
LOC100129316 -0.2308 0.85216222165503
LOC100129345 0.0673 1.04775397876341
NRADDP -0.7285 0.603531091555773
GABPB1-AS1 0.1317 1.09558392248702
FAM106CP 1.4051 2.64836138485158
MSTO2P 0.8754 1.83451665192192
RPL19P12 -0.8113 0.569868123280225
LOC100129427 0.8309 1.77879468615041
DPY19L1P1 -0.1622 0.893661266011763
CXorf28 -1.3049 0.404749162375485
LOC100129480 -0.1496 0.901500376941567
ZNF37BP 0.434 1.35097408453564
LINC00633 1.1331 2.1932951995454
LOC100129518 0.2103 1.1569287354611
LOC100129520 1.1372 2.19953719809607
LOC100129534 0.1477 1.10780196296998
LOC100129550 0.3009 1.23191268080617
FAM47E -0.6279 0.647117680466485
LINC00462 -0.7649 0.588494158502372
LOC100129617 -0.2277 0.853995279254825
LOC100129620 -0.1216 0.919167695551617
LOC100129636 -0.8337 0.56108840318855
TCF24 0.7868 1.7252435029726
FGF13-AS1 1.1331 2.1932951995454
ARRDC3-AS1 0.2275 1.17080434103214
LOC100129722 -0.3115 0.805803512877018
LOC100129726 0.2348 1.17674359460988
CCDC152 0.2237 1.1677245478713
LOC100129794 0.2057 1.15324576940861
MRVI1-AS1 -0.119 0.92082569720504
ZNF737 -0.2966 0.81416888932779
PCOLCE-AS1 -0.8113 0.569868123280225
LOC100129858 -0.7487 0.595139591085962
SCXA 1.1607 2.23565876142242
LOC100129917 -0.2864 0.81994554250179
LOC100129924 -0.1987 0.871335362399886
LOC100129931 -0.2864 0.81994554250179
LOC100129935 0.0863 1.06164394865116
LOC100129961 -0.1954 0.873330723654522
HDAC6 -1.2158 0.43053427475635
LOC100130000 -0.0907 0.939067000506996
LOC100130015 -0.0235 0.983842988943732
FTLP10 -0.6423 0.640690720337232
LOC100130093 0.1421 1.10351022689135
MAPT-IT1 0.329 1.25614238114353
LOC100130155 0.7868 1.7252435029726
KIAA0494-AS1 -0.1987 0.871335362399886
LOC100130231 1.1774 2.26168812042402
LOC100130238 0.1865 1.13799956012928
LOC100130264 0.8102 1.75345450619324
CCDC166 1.1607 2.23565876142242
LOC100130275 -0.017 0.988285651500733
LOC100130298 0.7868 1.7252435029726
LOC100130301 0.7302 1.65886904376957
FAM48B1 -1.3049 0.404749162375485
C17orf107 0.1042 1.0748981750551
LOC100130331 0.3596 1.28307010567147
SCGB2B3P 0.0885 1.06326410976981
LOC100130348 0.0756 1.05379920760306
LOC100130357 -0.017 0.988285651500733
LINC00552 -0.181 0.882091365197176
LOC100130417 0.1477 1.10780196296998
CECR7 0.7641 1.69831020670713
PP14571 -0.2134 0.862502175007917
LOC100130451 -0.1601 0.894963034667566
LOC100130452 -0.1317 0.912755270933475
LOC100130476 0.2283 1.17145375285307
LOC100130480 1.0275 2.03848875719015
TMEM221 0.1591 1.11659035544596
PARD6G-AS1 0.6686 1.58952972957656
LOC100130539 0.434 1.35097408453564
LOC100130557 -0.2476 0.842296455402001
LOC100130581 0.1024 1.07355789858597
CXorf64 1.1372 2.19953719809607
LOC100130673 -0.1622 0.893661266011763
LOC100130691 -0.1224 0.918658142045598
LOC100130700 0.206 1.15348560506002
LOC100130705 -0.8107 0.570105174059898
CECR5-AS1 0.7641 1.69831020670713
LRRC70 0.2395 1.18058343148101
LRRC69 0.7381 1.66797769904703
LOC100130744 0.7977 1.73832760753011
EFCAB10 -0.8113 0.569868123280225
LOC100130776 0.733 1.6620917231873
SGK110 0.0794 1.05657853051649
LOC100130849 0.8922 1.85600423192903
LOC100130855 0.5836 1.49858404842709
LOC100130872 -0.2864 0.81994554250179
LOC100130880 -0.249 0.84147948228538
PSORS1C3 0.4858 1.40036217601161
TSTD3 0.23 1.17283494923188
LOC100130894 -0.2529 0.839207804542951
LOC100130899 0.5206 1.43455173726601
C17orf110 0.6946 1.61843564524072
ZNF663 0.0825 1.05885130118847
LOC100130950 0.1042 1.0748981750551
LOC100130954 -0.3115 0.805803512877018
SYCE1L -0.1862 0.878917708599491
LOC100130964 -0.2104 0.864297563916608
C6orf99 0.2103 1.1569287354611
LOC100130987 0.1832 1.13539949102765
C7orf72 0.8309 1.77879468615041
LOC100130992 0.9346 1.91136062002526
LOC100131047 0.3245 1.25223037343433
LOC100131060 -0.1271 0.915670214795622
LOC100131067 0.1966 1.14599440456041
LOC100131089 0.1878 1.13902546381888
LOC100131094 -0.2996 0.812477631762425
LOC100131096 0.6946 1.61843564524072
ZBTB20-AS1 0.3009 1.23191268080617
BSPH1 0.116 1.08372596684478
LOC100131138 -0.2525 0.839440514611375
WDR86-AS1 -0.8382 0.559341004014885
TSTD1 -0.0996 0.933291719077384
KIAA1984-AS1 -0.3115 0.805803512877018
RPL21P28 -0.2476 0.842296455402001
SNAP25-AS1 0.6849 1.60759054793878
TMEM194B -0.1317 0.912755270933475
ZNF503-AS2 -0.1881 0.877760953747826
LOC100131234 0.3631 1.28618663200468
ANKRD63 0.1878 1.13902546381888
LOC100131257 -0.127 0.915733686418126
LOC100131289 -0.8337 0.56108840318855
LOC100131320 -0.0745 0.949671194878654
LOC100131347 -0.8662 0.548589912807675
LINC00605 0.0813 1.05797093961845
C11orf91 -0.1626 0.893413524842804
SP9 -0.1688 0.889582307283877
LOC100131434 0.312 1.24142749152611
CD300LD 0.6946 1.61843564524072
DBIL5P 0.1042 1.0748981750551
LOC100131496 0.0825 1.05885130118847
LOC100131551 0.5041 1.41823833706302
FKSG29 0.4262 1.34368968775402
LOC100131564 -0.1457 0.903940676388264
LOC100131626 -0.8263 0.563973781483116
LOC100131635 0.5041 1.41823833706302
LOC100131655 0.6686 1.58952972957656
LOC100131691 0.029 1.02030465924846
LOC100131726 1.1774 2.26168812042402
USP30-AS1 -0.2525 0.839440514611375
ARMCX4 0.2986 1.2299502828438
PET100 -0.3248 0.798409061683051
LINC00271 0.1971 1.14639164478815
UBE2DNL 1.2692 2.41027874241306
LOC100131825 -0.0996 0.933291719077384
ZNF717 -0.6336 0.644566002112923
FAM196B 0.6253 1.54253155247908
KRTAP25-1 -0.5415 0.687056190988135
ZNF705G 0.4206 1.33848409893563
RRN3P3 0.4361 1.35294200659396
LOC100132077 -0.2396 0.846980112561609
LOC100132078 -0.8263 0.563973781483116
HERC2P7 0.1109 1.07990170415646
FAM66E -0.5365 0.689441477295143
LOC100132111 -0.0441 0.969894680035446
LOC100132146 -0.719 0.607518395952508
PHKA2-AS1 -1.3049 0.404749162375485
LOC100132215 0.835 1.78385703884019
LOC100132247 0.4361 1.35294200659396
LOC100132273 0.5119 1.42592687621921
KIAA0664L3 0.3945 1.31448711473356
LOC100132352 3e-04 1.00020796577605
LOC100132354 0.3245 1.25223037343433
LOC100132356 0.2237 1.1677245478713
KRTAP4-9 -0.7577 0.591438473508946
ZNF705B -0.5365 0.689441477295143
GAGE12D -1.2158 0.43053427475635
NBPF10 -0.0907 0.939067000506996
FCGR1C -0.0907 0.939067000506996
CLDN24 -0.8051 0.572322408558054
FAM99B -0.2461 0.843172663949067
KRTAP4-7 -0.7577 0.591438473508946
LOC100132526 -0.1496 0.901500376941567
XGPY2 -3.1918 0.109439086639094
ZRANB2-AS1 -0.1271 0.915670214795622
BSN-AS2 -0.7285 0.603531091555773
LOC100132707 -0.9068 0.533366825633243
CYP4F30P -0.1954 0.873330723654522
DCAF13P3 0.1317 1.09558392248702
LOC100132735 0.2283 1.17145375285307
LOC100132741 0.4757 1.39059277600415
KDM4A-AS1 -0.1987 0.871335362399886
LOC100132781 -0.2396 0.846980112561609
LOC100132831 -1.3049 0.404749162375485
LOC100132832 -0.5948 0.662136240409123
LOC100132891 0.7302 1.65886904376957
DPH3P1 0.0788 1.05613920322068
FAM159B 0.2395 1.18058343148101
FAM66D -0.4261 0.744271036858215
FAM27C -0.101 0.932386486436833
CXorf68 0.9974 1.99639888057326
GOLGA8DP 0.162 1.11883710103571
LOC100132987 -0.1834 0.880625179131911
LOC100133050 0.2275 1.17080434103214
LOC100133091 -0.596 0.66158571995406
FAM27B -0.101 0.932386486436833
LOC100133123 -1.3049 0.404749162375485
UBE2Q2P3 1.3463 2.54259204079464
SPANXB2 0.3771 1.29872862061823
FAM66A -0.4261 0.744271036858215
LINC00240 -0.8337 0.56108840318855
SBF1P1 0.7868 1.7252435029726
LOC100133267 -0.4261 0.744271036858215
LOC100133286 -0.3799 0.768490856524979
LOC100133308 0.434 1.35097408453564
HOXA-AS3 -0.1622 0.893661266011763
LOC100133315 -0.1563 0.897323438102087
LOC100133445 0.1477 1.10780196296998
LOC100133461 -0.2864 0.81994554250179
MRPL23-AS1 -0.2461 0.843172663949067
LOC100133612 0.1477 1.10780196296998
LOC100133669 1.1607 2.23565876142242
LOC100133920 -0.1351 0.910606712956841
CD24 0.1396 1.10159964525606
LOC100133957 -1.2158 0.43053427475635
LOC100133985 -0.1351 0.910606712956841
MAP3K14-AS1 0.1451 1.10580729938507
UBOX5-AS1 0.6849 1.60759054793878
LOC100134229 -0.249 0.84147948228538
LOC100134259 0.2608 1.19814291194959
LOC100134317 0.5212 1.43514847464069
LOC100134368 -0.0198 0.986369434854266
KCNJ18 0.1224 1.0885442083747
NDUFB2-AS1 -0.249 0.84147948228538
LOC100134868 0.9033 1.87033928118809
UBE2Q2P2 1.3463 2.54259204079464
TEN1 0.6946 1.61843564524072
UPK3BL -0.8113 0.569868123280225
JMJD7 0.1878 1.13902546381888
PLA2G4B 0.1878 1.13902546381888
HDAC5 0.1024 1.07355789858597
C17orf99 0.6946 1.61843564524072
LOC100144595 -0.1412 0.906764615952189
LINC00029 0.0788 1.05613920322068
LOC100144597 0.0788 1.05613920322068
LOC100144602 -0.6423 0.640690720337232
LOC100144603 0.5564 1.47059501538558
LOC100144604 0.422 1.33978360242784
KLLN -0.1834 0.880625179131911
PDCD6IP -0.0562 0.961794112446946
KRTAP20-4 -0.5415 0.687056190988135
RNU4ATAC -0.0745 0.949671194878654
RNU6ATAC -0.3115 0.805803512877018
SCARNA9L -1.3049 0.404749162375485
PDCD6 0.9033 1.87033928118809
LOC100169752 -0.2021 0.869284303805293
PATE3 -0.8229 0.565304466124001
PEG3-AS1 0.029 1.02030465924846
SNAR-A13 0.116 1.08372596684478
DBIL5P2 0.835 1.78385703884019
BCL2L10 0.1317 1.09558392248702
SNAR-B2 0.116 1.08372596684478
SNAR-C2 0.116 1.08372596684478
SNAR-C4 0.116 1.08372596684478
SNAR-E 0.116 1.08372596684478
SNAR-H -0.081 0.945402116750744
SNAR-I 0.5041 1.41823833706302
SNAR-C5 0.116 1.08372596684478
SNAR-B1 0.116 1.08372596684478
SNAR-C1 0.116 1.08372596684478
SNAR-C3 0.116 1.08372596684478
SNAR-D 0.116 1.08372596684478
SNAR-G2 0.116 1.08372596684478
SRRM5 0.1806 1.13335513644552
C19orf69 0.1806 1.13335513644552
C17orf96 -0.8662 0.548589912807675
LOC100170939 0.2395 1.18058343148101
BCL2L11 -0.0745 0.949671194878654
MIR1224 0.5041 1.41823833706302
MIR1225 -0.0198 0.986369434854266
TOMM6 0.3245 1.25223037343433
LOC100188947 -0.1834 0.880625179131911
LINC00426 -0.8299 0.562568235251612
LINC00092 -0.2396 0.846980112561609
DNMBP-AS1 -0.2343 0.850097368905151
DCTN1-AS1 -0.081 0.945402116750744
SH2B3 -0.2525 0.839440514611375
RAMP2-AS1 -0.7623 0.589555688724276
TPT1-AS1 -0.7649 0.588494158502372
LOC100190940 0.1 1.07177346253629
C5orf52 0.3371 1.26321481819026
LOC100190986 0.4361 1.35294200659396
C2CD4D -0.0441 0.969894680035446
LOC100192204 0.7633 1.69736872462032
ZFHX4-AS1 0.7302 1.65886904376957
PP12613 -0.7487 0.595139591085962
FLJ16779 0.0788 1.05613920322068
FLJ41941 0.7641 1.69831020670713
LOC100192426 1.3464 2.5427682859532
CDH4 0.0788 1.05613920322068
GNE -0.1419 0.906324757735202
HCN4 0.3939 1.3139405485742
LOC100216001 0.856 1.81001292576581
LOC100216479 -0.0745 0.949671194878654
LOC100216545 -0.8113 0.569868123280225
LOC100216546 -0.8113 0.569868123280225
INSL5 -0.1271 0.915670214795622
FRAT1 -0.2343 0.850097368905151
PCED1B-AS1 -0.2149 0.86160587961088
TROAP -0.2149 0.86160587961088
LOC100240734 -0.1856 0.879283316219185
LOC100240735 -0.1856 0.879283316219185
MED16 -0.2766 0.825534263484031
PIGK -0.1129 0.924727373109456
LOC100268168 0.6253 1.54253155247908
LOC100270679 0.8277 1.77485356573982
LOC100270746 -0.8337 0.56108840318855
LOC100270804 0.8102 1.75345450619324
LOC100271702 -0.2893 0.818299003403518
ARHGEF33 0.2696 1.20547355311477
LOC100271722 0.5701 1.4846264735281
LOC100271832 -0.1393 0.907959593200086
LOC100271836 0.4361 1.35294200659396
ERVV-2 0.549 1.46307122070433
MEF2B 0.1591 1.11659035544596
AIRN 0.2103 1.1569287354611
ZNRF2P2 -0.1622 0.893661266011763
MTCP1NB 0.9974 1.99639888057326
LOC100272216 0.2395 1.18058343148101
LOC100272217 -0.3115 0.805803512877018
LOC100272228 0.312 1.24142749152611
LOC100286793 -0.0907 0.939067000506996
BCDIN3D-AS1 -0.2149 0.86160587961088
LOC100286922 -0.2134 0.862502175007917
VPS13A-AS1 -0.2308 0.85216222165503
ANAPC1P1 -0.0777 0.947567091151209
LOC100287010 0.4571 1.37277958178687
LOC100287015 -0.9297 0.524967494383906
DDX11L10 -0.0198 0.986369434854266
LOC100287036 -0.2277 0.853995279254825
LOC100287042 0.6946 1.61843564524072
DEFT1P2 -0.9297 0.524967494383906
LINC00421 -0.2175 0.86005450677525
LOC100287144 -0.2709 0.828802350698298
LOC100287177 0.116 1.08372596684478
LOC100287178 -0.2709 0.828802350698298
LOC100287205 -0.2709 0.828802350698298
SH3RF3-AS1 -0.0745 0.949671194878654
LOC100287225 -0.2049 0.867598822435677
ZNF729 -0.2966 0.81416888932779
TIPARP-AS1 0.5336 1.44753677432299
LOC100287238 -0.2709 0.828802350698298
MANSC4 -0.208 0.865736565519658
LOC100287314 -0.2149 0.86160587961088
LOC100287327 -0.2709 0.828802350698298
PRSS46 -0.719 0.607518395952508
LOC100287364 -0.2709 0.828802350698298
LOC100287404 -0.2709 0.828802350698298
PNMA6C 0.312 1.24142749152611
LOC100287441 -0.2709 0.828802350698298
LOC100287478 -0.2709 0.828802350698298
LOC100287482 -0.8107 0.570105174059898
LOC100287513 -0.2709 0.828802350698298
LOC100287534 0.5857 1.50076698934276
ADPGK-AS1 0.3939 1.3139405485742
LINC00173 -0.2633 0.833179934247602
LOXL1-AS1 0.3939 1.3139405485742
LOC100287632 0.2402 1.18115639312499
LOC100287704 -0.6287 0.646758941702618
LOC100287718 0.3245 1.25223037343433
AP4B1-AS1 -0.1941 0.874118029065729
LINC00630 0.2986 1.2299502828438
LOC100287792 0.8639 1.81995149436498
LINC00582 0.1342 1.09748407063179
LOC100287846 0.7868 1.7252435029726
LOC100287879 -0.6857 0.621704100744791
TTC34 0.1477 1.10780196296998
LGALS8-AS1 0.3596 1.28307010567147
TIMM23 0.4577 1.37335062350141
LOC100287944 -0.2525 0.839440514611375
GM140 -0.0667 0.954819542639758
LOC100288069 0.1477 1.10780196296998
WTAPP1 -0.6877 0.6208428329789
LOC100288079 -0.0667 0.954819542639758
LOC100288122 -0.0202 0.986095993085992
LOC100288123 -0.2766 0.825534263484031
LOC100288181 1.1607 2.23565876142242
LOC100288198 0.2226 1.16683454173647
KRTAP22-2 -0.5415 0.687056190988135
KRTAP21-3 -0.5415 0.687056190988135
LOC100288346 -0.8263 0.563973781483116
ERVMER34-1 -0.006 0.995849753094458
LOC100288428 -0.1256 0.916622751237337
LOC100288432 0.349 1.2736774753265
MTRNR2L7 0.5638 1.47815750092864
LOC100288520 -0.2709 0.828802350698298
LOC100288524 -0.2419 0.845630900013548
WHAMMP1 0.1109 1.07990170415646
LOC100288637 0.1109 1.07990170415646
PAN3-AS1 0.3432 1.26856724789894
LOC100288748 0.7381 1.66797769904703
TMEM239 0.6849 1.60759054793878
FRG2C -0.6336 0.644566002112923
HYDIN2 -0.0907 0.939067000506996
LOC100288814 -1.3049 0.404749162375485
LOC100288842 -0.2395 0.847038822784028
LOC100288846 0.2057 1.15324576940861
LOC100288911 -0.1111 0.925881843064154
LOC100288974 -0.1834 0.880625179131911
MOXD2P -0.2028 0.868862626738059
LOC100289019 -0.3115 0.805803512877018
LOC100289092 0.414 1.33237482509202
LOC100289137 -0.1419 0.906324757735202
FAM197Y5 -4.9126 0.0332016787619601
GNG12-AS1 -0.1271 0.915670214795622
LOC100289187 -0.8113 0.569868123280225
LINC00624 -0.0907 0.939067000506996
LOC100289230 0.2275 1.17080434103214
LINC00675 0.0434 1.03053964027211
LOC100289341 -0.3115 0.805803512877018
LOC100289361 0.5336 1.44753677432299
UBAC2-AS1 0.4262 1.34368968775402
MCF2L-AS1 -0.181 0.882091365197176
