SYMBOL HCC1395_BREAST power
SNORD115-38 -0.4385 0.737901421375547
SNORD115-39 -0.4385 0.737901421375547
SNORD115-40 -0.4385 0.737901421375547
SNORD115-41 -0.4385 0.737901421375547
SNORD115-42 -0.4385 0.737901421375547
SNORD115-43 -0.4385 0.737901421375547
SNORD115-44 -0.4385 0.737901421375547
MIR675 -0.4569 0.728550054440489
SNORD116-28 -0.4385 0.737901421375547
SNORD116-29 -0.4385 0.737901421375547
SNORD115-48 -0.4385 0.737901421375547
SNORD115-24 -0.4385 0.737901421375547
SNORD115-27 -0.4385 0.737901421375547
SNORD115-28 -0.4385 0.737901421375547
SNORD115-45 -0.4385 0.737901421375547
SNORD115-47 -0.4385 0.737901421375547
DDTL 0.812 1.75564359521904
TLX1NB -0.4147 0.750175473029167
NAALADL1 0.7736 1.70953030762483
CDKN2B-AS1 -5.9609 0.0160542602482533
GUSBP9 -0.4008 0.757438153884718
SIGLEC14 -0.4277 0.743446071407519
ACOT8 0.5764 1.49112375678218
ABI1 -0.4261 0.744271036858215
GNPDA1 0.2155 1.1611062534226
MIMT1 -0.4419 0.736164456347402
KCNE3 -0.4155 0.749759602732308
ZBTB33 0.5445 1.4585147739349
SNHG8 0.6618 1.58205526773847
LOC100093698 -0.5629 0.676940059809464
CDH3 0.1946 1.14440681966374
TANK -0.3082 0.807648805949958
HAVCR1P1 0.4174 1.33551853633156
POM121C 0.7694 1.7045607292243
ZSCAN30 0.6477 1.56666856045569
PSIMCT-1 -0.0822 0.944616080325356
GAGE8 -0.5744 0.671565489555551
ANKRD26P3 0.1226 1.08869512310486
SRA1 0.2155 1.1611062534226
SNORD119 0.0776 1.05526109657241
SNORD121A -0.4354 0.73948869639664
SNORD125 0.7992 1.74013592275873
SNORD19B 0.1104 1.07952750359346
SNORD105B -0.5038 0.705246741423833
SNORD123 0.7494 1.68109353795606
SNORD121B -0.4354 0.73948869639664
UCKL1-AS1 0.5676 1.48205603964678
SNORD127 -0.292 0.816768991110023
SNORD124 -0.434 0.740206649000025
SNORD126 0.5627 1.47703089170691
SNORD11B -0.2975 0.813661142735536
SNORD12B 0.5764 1.49112375678218
SNORD111B 0.0906 1.06481293362912
LINC00577 -4.0942 0.0585494731864427
LINC00583 0.5777 1.49246800103089
TMEM170B -0.0817 0.94494351604876
SNORD58C 0.6477 1.56666856045569
SCARNA27 0.7282 1.65657095624928
SNORA84 0.1412 1.10282203606931
SNORA36C -0.3486 0.78534583259047
SNORA38B 0.7913 1.73063321881647
SNORA70B 0.181 1.13366941277842
SNORA70C -0.2949 0.815128830869606
SNORA11B 1.0147 2.02048270172046
SNORA11C -0.5744 0.671565489555551
LOC100124692 1.0059 2.00819588412211
HOTAIR -0.4027 0.756441279830674
ZGLP1 -0.5038 0.705246741423833
FAM86JP -0.497 0.708578698254108
FMR1-AS1 0.5125 1.42652002586903
MIR298 0.5591 1.47334980710366
MIR300 0.513 1.42701450571788
VTRNA2-1 -0.371 0.773246337455317
MIR509-2 0.5125 1.42652002586903
MIR450B 0.4848 1.39939185524394
MIR890 0.5125 1.42652002586903
MIR891B 0.5125 1.42652002586903
MIR888 0.5125 1.42652002586903
MIR892B 0.5125 1.42652002586903
MIR541 0.513 1.42701450571788
MIR875 0.0091 1.00632757439246
MIR876 -0.3154 0.803628146818177
MIR147B -0.4173 0.748824737294473
MIR744 0.1158 1.0835757409382
MIR877 0.3458 1.27085549911215
MIR665 0.513 1.42701450571788
MIR873 -0.3154 0.803628146818177
MIR374B -0.5506 0.682736127351894
MIR301B -0.2576 0.836478288792943
MIR216B 0.2509 1.18994921245387
MIR920 0.8098 1.75296841276433
MIR922 -1.3082 0.403824402974979
MIR934 0.5125 1.42652002586903
MIR935 -0.4277 0.743446071407519
MIR936 -0.4147 0.750175473029167
MIR938 -0.3945 0.760752987831833
MIR940 0.1223 1.08846875885472
MIR941-1 0.5676 1.48205603964678
MIR941-4 0.5676 1.48205603964678
MIR942 -0.3978 0.759014840993352
MIR943 -1.5339 0.345342548527763
MIR708 -0.4155 0.749759602732308
MIR885 0.1711 1.12591662602556
MIR543 0.513 1.42701450571788
MIR208B 0.5627 1.47703089170691
MIR509-3 0.5125 1.42652002586903
MIR937 1.1201 2.17362038371468
MIR941-2 0.5676 1.48205603964678
MIR944 -0.332 0.794434400096105
MIR891A 0.5125 1.42652002586903
MIR892A 0.5125 1.42652002586903
MIR874 -0.371 0.773246337455317
MIR889 0.513 1.42701450571788
MIR190B 0.1293 1.09376287543469
MIR760 0.7299 1.65852412751229
MIR921 0.1963 1.14575612649839
MIR933 0.5214 1.43534744225553
MIR939 1.1201 2.17362038371468
MIR941-3 0.5676 1.48205603964678
MIR365A 0.8006 1.74182538078842
MIR365B -0.4562 0.728903634904
SNAR-G1 -1.4996 0.35365142999814
SNAR-F -0.4277 0.743446071407519
LOC100126784 -0.3581 0.780191399552544
EGOT 0.1711 1.12591662602556
GHRLOS 0.1711 1.12591662602556
SNAR-A1 -0.4733 0.720315073535691
SNAR-A2 -0.4733 0.720315073535691
SNAR-A12 -0.4733 0.720315073535691
KIAA1024L -0.3464 0.786544338722656
LOC100127888 0.5676 1.48205603964678
C10orf131 -0.4147 0.750175473029167
LOC100127983 0.0091 1.00632757439246
LOC100128023 -1.3892 0.381776445368151
WWTR1-AS1 0.2936 1.22569497813037
LOC100128054 -0.3804 0.768224564037373
LOC100128071 0.0969 1.06947295509968
LOC100128076 0.1412 1.10282203606931
JAZF1-AS1 0.1615 1.11844940883049
LOC100128098 -0.385 0.765778998547191
HGC6.3 -0.5073 0.703537875862363
STAU2-AS1 0.0091 1.00632757439246
LOC100128164 0.1744 1.12849497933069
LOC100128176 0.0903 1.06459153502436
TMPO-AS1 -0.3398 0.790150842436851
LOC100128239 -0.4585 0.7277425144527
LOC100128252 -0.4419 0.736164456347402
LOC100128264 1.4014 2.64157798143908
DNM1P35 0.3743 1.29621047680193
LOC100128288 0.1158 1.0835757409382
LOC100128292 -0.3945 0.760752987831833
BET3L 0.8329 1.78126232923806
LOC100128338 1.1201 2.17362038371468
LOC100128361 0.1412 1.10282203606931
C3orf74 0.1104 1.07952750359346
FAM225B -0.3803 0.768277815151954
LOC100128398 -0.4419 0.736164456347402
LOC100128420 0.5125 1.42652002586903
C20orf78 0.006 1.00416754323897
LOC100128505 -0.2949 0.815128830869606
LOC100128511 0.5821 1.49702674918356
LOC100128531 0.812 1.75564359521904
LOC100128554 -0.4404 0.736930259865346
LOC100128568 -0.5038 0.705246741423833
C19orf71 -0.5038 0.705246741423833
LOC100128573 -0.5038 0.705246741423833
SLC8A1-AS1 -0.3174 0.802514853504223
LOC100128593 0.084 1.05995278339728
ACVR2B-AS1 0.2164 1.16183081517497
LOC100128675 0.3221 1.25014895330432
LOC100128682 0.2985 1.22986503214132
LOC100128714 -0.4385 0.737901421375547
OST4 0.1469 1.10718783741168
LOC100128750 -0.3431 0.788345528214401
LOC100128770 0.1223 1.08846875885472
LINC00476 0.1878 1.13902546381888
LOC100128787 -0.3339 0.79338883480865
SRRM2-AS1 0.1223 1.08846875885472
GPR158-AS1 -0.4261 0.744271036858215
LOC100128822 1.0037 2.00513587216441
LOC100128881 0.5375 1.45145515669954
FAM66B -0.2485 0.841771167392961
ZBTB42 0.0424 1.02982557213175
LOC100128946 0.6442 1.56287240544788
MAPT-AS1 -0.3343 0.793168891207142
LOC100128993 -0.3732 0.772068094308039
LOC100129027 0.2329 1.17519486729569
LOC100129034 -0.4673 0.723317017750335
LOC100129046 0.7299 1.65852412751229
LOC100129055 0.6602 1.5803016848737
UNQ6494 0.1637 1.12015626002826
KTN1-AS1 0.6254 1.54263847632439
LOC100129083 -0.4277 0.743446071407519
KHDC1L 0.1438 1.10481131481364
LOC100129138 -0.3339 0.79338883480865
LOC100129148 1.0059 2.00819588412211
LOC100129175 0.0663 1.04702798268725
MATN1-AS1 0.0878 1.06274833594353
LOC100129213 -0.385 0.765778998547191
LOC100129216 -0.4155 0.749759602732308
LOC100129250 -0.3154 0.803628146818177
LOC100129269 -0.4583 0.727843407980358
C1orf68 0.1779 1.13123604882053
LOC100129316 0.1412 1.10282203606931
LOC100129345 1.0147 2.02048270172046
NRADDP 0.1104 1.07952750359346
GABPB1-AS1 -0.4173 0.748824737294473
FAM106CP 0.1158 1.0835757409382
MSTO2P 1.315 2.48802330659694
RPL19P12 0.8769 1.83642502890706
LOC100129427 0.2399 1.18091080409317
DPY19L1P1 0.1615 1.11844940883049
CXorf28 1.4625 2.75585503385141
LOC100129480 0.1569 1.11488893783699
ZNF37BP 1.06 2.08493152168224
LINC00633 0.4848 1.39939185524394
LOC100129518 0.0771 1.05489543431359
LOC100129520 0.5238 1.43773720633282
LOC100129534 -0.4093 0.75298863745056
LOC100129550 -0.3906 0.762812293787508
FAM47E -0.2608 0.834624976725706
LINC00462 0.6148 1.53134569278903
LOC100129617 0.5375 1.45145515669954
LOC100129620 -0.3339 0.79338883480865
LOC100129636 0.3458 1.27085549911215
TCF24 0.0235 1.01642234709993
FGF13-AS1 0.5125 1.42652002586903
ARRDC3-AS1 -0.3286 0.7963088518687
LOC100129722 0.084 1.05995278339728
LOC100129726 -0.3174 0.802514853504223
CCDC152 0.2071 1.15436542925807
LOC100129794 -0.2939 0.815694030981319
MRVI1-AS1 -0.3886 0.763870509498741
ZNF737 0.4174 1.33551853633156
PCOLCE-AS1 0.8769 1.83642502890706
LOC100129858 0.5195 1.43345836310579
SCXA 1.1201 2.17362038371468
LOC100129917 -4.981 0.0316642781299714
LOC100129924 0.1125 1.08110001783426
LOC100129931 -1.5339 0.345342548527763
LOC100129935 -0.4715 0.721214346266762
LOC100129961 -0.3537 0.782574496609893
HDAC6 -0.5744 0.671565489555551
LOC100130000 0.2271 1.17047977013811
LOC100130015 0.5375 1.45145515669954
FTLP10 -0.2119 0.863399402786519
LOC100130093 0.2209 1.1654604117749
MAPT-IT1 -0.3343 0.793168891207142
LOC100130155 0.8067 1.74920575487935
KIAA0494-AS1 0.1237 1.08952552819133
LOC100130231 1.031 2.0434401654286
LOC100130238 -0.4607 0.72663360828774
LOC100130264 0.006 1.00416754323897
CCDC166 1.1201 2.17362038371468
LOC100130275 -0.0817 0.94494351604876
LOC100130298 0.0024 1.00166493770563
LOC100130301 0.0091 1.00632757439246
FAM48B1 -0.5629 0.676940059809464
C17orf107 0.1744 1.12849497933069
LOC100130331 0.1941 1.14401026720478
SCGB2B3P 0.3221 1.25014895330432
LOC100130348 0.7736 1.70953030762483
LOC100130357 -0.0817 0.94494351604876
LINC00552 -0.5163 0.699162639468327
LOC100130417 -0.4093 0.75298863745056
CECR7 -0.4064 0.754503762395061
PP14571 0.504 1.41814003567946
LOC100130451 -0.279 0.824162084953241
LOC100130452 -1.1837 0.440221038656017
LOC100130476 0.1731 1.1274785602955
LOC100130480 -0.3923 0.761913963141255
TMEM221 0.3716 1.2937868908557
PARD6G-AS1 -1.4927 0.35534689542274
LOC100130539 1.0612 2.08666644040173
LOC100130557 0.0997 1.07155061668072
LOC100130581 -0.4331 0.740668557998566
CXorf64 0.5238 1.43773720633282
LOC100130673 0.1615 1.11844940883049
LOC100130691 0.5214 1.43534744225553
LOC100130700 0.6559 1.57559855614391
LOC100130705 0.9078 1.87618228088052
CECR5-AS1 -0.4064 0.754503762395061
LRRC70 -0.382 0.767373048000443
LRRC69 0.0091 1.00632757439246
LOC100130744 0.6064 1.52245543660467
EFCAB10 0.8769 1.83642502890706
LOC100130776 -0.3153 0.803683852007168
SGK110 -0.4419 0.736164456347402
LOC100130849 0.2434 1.18377918953981
LOC100130855 0.4661 1.38137019411105
LOC100130872 -1.5339 0.345342548527763
LOC100130880 1.0059 2.00819588412211
PSORS1C3 0.3458 1.27085549911215
TSTD3 0.2582 1.19598558409148
LOC100130894 0.0906 1.06481293362912
LOC100130899 0.4065 1.3254663090689
C17orf110 0.4984 1.41264601873498
ZNF663 0.5764 1.49112375678218
LOC100130950 0.1744 1.12849497933069
LOC100130954 0.0976 1.06999199252322
SYCE1L 0.1055 1.07586719300763
LOC100130964 -0.3826 0.767053972876054
C6orf99 0.0771 1.05489543431359
LOC100130987 0.7736 1.70953030762483
C7orf72 0.2399 1.18091080409317
LOC100130992 -0.4261 0.744271036858215
LOC100131047 0.3553 1.2792515665064
LOC100131060 -0.3618 0.778193049541704
LOC100131067 -0.4008 0.757438153884718
LOC100131089 -0.4173 0.748824737294473
LOC100131094 -0.5038 0.705246741423833
LOC100131096 0.4956 1.40990699706391
ZBTB20-AS1 -5.949 0.0161872306806253
BSPH1 -0.4733 0.720315073535691
LOC100131138 -0.4799 0.717027322832184
WDR86-AS1 1.1199 2.17331907683205
TSTD1 0.1963 1.14575612649839
KIAA1984-AS1 0.084 1.05995278339728
RPL21P28 0.0878 1.06274833594353
SNAP25-AS1 0.0776 1.05526109657241
TMEM194B 0.5214 1.43534744225553
ZNF503-AS2 -0.3945 0.760752987831833
LOC100131234 0.281 1.21503679190502
ANKRD63 -0.4173 0.748824737294473
LOC100131257 0.118 1.08522937188181
LOC100131289 0.3458 1.27085549911215
LOC100131320 -0.405 0.755236292781413
LOC100131347 -0.5071 0.703635413682027
LINC00605 0.0424 1.02982557213175
C11orf91 -0.3907 0.76275942150087
SP9 0.5214 1.43534744225553
LOC100131434 0.5125 1.42652002586903
CD300LD 0.4984 1.41264601873498
DBIL5P 0.1744 1.12849497933069
LOC100131496 0.5764 1.49112375678218
LOC100131551 -1.3892 0.381776445368151
FKSG29 -0.4239 0.745406859275124
LOC100131564 0.7299 1.65852412751229
LOC100131626 -0.4435 0.735348476398645
LOC100131635 -0.332 0.794434400096105
LOC100131655 -1.4927 0.35534689542274
LOC100131691 -0.4419 0.736164456347402
LOC100131726 1.031 2.0434401654286
USP30-AS1 -0.4328 0.740822591710028
ARMCX4 0.5409 1.45487983555406
PET100 -0.5038 0.705246741423833
LINC00271 0.1731 1.1274785602955
UBE2DNL -3.9447 0.0649421969023307
LOC100131825 0.1145 1.08259978000853
ZNF717 -0.3239 0.798907290563604
FAM196B 0.1901 1.14084279032424
KRTAP25-1 -0.2932 0.816089904225443
ZNF705G -0.2485 0.841771167392961
RRN3P3 1.1857 2.27473738821875
LOC100132077 0.1412 1.10282203606931
LOC100132078 -0.4565 0.728752079412255
HERC2P7 -0.4385 0.737901421375547
FAM66E -0.2485 0.841771167392961
LOC100132111 0.1593 1.11674515846718
LOC100132146 0.2164 1.16183081517497
PHKA2-AS1 -0.5629 0.676940059809464
LOC100132215 0.181 1.13366941277842
LOC100132247 1.1857 2.27473738821875
LOC100132273 0.4065 1.3254663090689
KIAA0664L3 0.5298 1.4437290383065
LOC100132352 0.2017 1.15005272174383
LOC100132354 0.3553 1.2792515665064
LOC100132356 0.2071 1.15436542925807
KRTAP4-9 -0.434 0.740206649000025
ZNF705B -0.2485 0.841771167392961
GAGE12D -0.5744 0.671565489555551
NBPF10 0.2271 1.17047977013811
FCGR1C 0.1593 1.11674515846718
CLDN24 -0.3729 0.772228658048437
FAM99B -0.4569 0.728550054440489
KRTAP4-7 -0.434 0.740206649000025
LOC100132526 0.1569 1.11488893783699
XGPY2 -3.1727 0.110897596253388
ZRANB2-AS1 -1.3286 0.39815442593435
BSN-AS2 0.1104 1.07952750359346
LOC100132707 1.4014 2.64157798143908
CYP4F30P -0.405 0.755236292781413
DCAF13P3 -0.4173 0.748824737294473
LOC100132735 0.1731 1.1274785602955
LOC100132741 -0.5506 0.682736127351894
KDM4A-AS1 0.1125 1.08110001783426
LOC100132781 0.1878 1.13902546381888
LOC100132831 -0.5744 0.671565489555551
LOC100132832 0.7694 1.7045607292243
LOC100132891 0.0091 1.00632757439246
DPH3P1 0.5676 1.48205603964678
FAM159B -0.382 0.767373048000443
FAM66D -0.5002 0.707008762166518
FAM27C 0.1548 1.11326727591604
CXorf68 0.5125 1.42652002586903
GOLGA8DP -0.334 0.793333843191143
LOC100132987 -0.3945 0.760752987831833
LOC100133050 -0.3286 0.7963088518687
LOC100133091 0.7694 1.7045607292243
FAM27B 0.1548 1.11326727591604
LOC100133123 -0.5629 0.676940059809464
UBE2Q2P3 -0.0982 0.934197830587531
SPANXB2 0.5125 1.42652002586903
FAM66A 0.5177 1.43167100263003
LINC00240 0.3458 1.27085549911215
SBF1P1 -0.047 0.967947026893737
LOC100133267 -0.5002 0.707008762166518
LOC100133286 -0.2932 0.816089904225443
LOC100133308 0.1093 1.07870471871439
HOXA-AS3 0.1615 1.11844940883049
LOC100133315 -0.4155 0.749759602732308
LOC100133445 -0.4093 0.75298863745056
LOC100133461 -1.5339 0.345342548527763
MRPL23-AS1 -0.4569 0.728550054440489
LOC100133612 -0.4093 0.75298863745056
LOC100133669 0.9979 1.99709089961177
LOC100133920 -0.3486 0.78534583259047
CD24 0.3976 1.31731466391875
LOC100133957 -0.5744 0.671565489555551
LOC100133985 -0.3486 0.78534583259047
MAP3K14-AS1 -0.3343 0.793168891207142
UBOX5-AS1 0.0776 1.05526109657241
LOC100134229 1.0059 2.00819588412211
LOC100134259 0.2509 1.18994921245387
LOC100134317 0.2985 1.22986503214132
LOC100134368 -0.2706 0.828974713222355
KCNJ18 -0.4562 0.728903634904
NDUFB2-AS1 1.0059 2.00819588412211
LOC100134868 0.006 1.00416754323897
UBE2Q2P2 -0.0982 0.934197830587531
TEN1 0.4984 1.41264601873498
UPK3BL 0.8769 1.83642502890706
JMJD7 -0.4173 0.748824737294473
PLA2G4B -0.4173 0.748824737294473
HDAC5 -0.4331 0.740668557998566
C17orf99 0.4956 1.40990699706391
LOC100144595 -0.3016 0.811352078956989
LINC00029 0.5676 1.48205603964678
LOC100144597 0.5676 1.48205603964678
LOC100144602 -0.2119 0.863399402786519
LOC100144603 0.6442 1.56287240544788
LOC100144604 0.8213 1.76699750156329
KLLN 0.5676 1.48205603964678
PDCD6IP 0.2164 1.16183081517497
KRTAP20-4 -0.2932 0.816089904225443
RNU4ATAC -0.3442 0.78774467387957
RNU6ATAC 0.0536 1.03785147711818
SCARNA9L -0.5629 0.676940059809464
PDCD6 0.9572 1.94153807521216
LOC100169752 0.5173 1.43127411416541
PATE3 -0.4435 0.735348476398645
PEG3-AS1 -0.4419 0.736164456347402
SNAR-A13 -0.4733 0.720315073535691
DBIL5P2 0.181 1.13366941277842
BCL2L10 -0.4173 0.748824737294473
SNAR-B2 -0.4277 0.743446071407519
SNAR-C2 -0.4733 0.720315073535691
SNAR-C4 -0.4733 0.720315073535691
SNAR-E -0.4733 0.720315073535691
SNAR-H -0.3486 0.78534583259047
SNAR-I -0.332 0.794434400096105
SNAR-C5 -0.4733 0.720315073535691
SNAR-B1 -0.4277 0.743446071407519
SNAR-C1 -0.4733 0.720315073535691
SNAR-C3 -0.4733 0.720315073535691
SNAR-D -0.4277 0.743446071407519
SNAR-G2 -1.4996 0.35365142999814
SRRM5 -0.3772 0.769930431815814
C19orf69 -0.4715 0.721214346266762
C17orf96 -0.5071 0.703635413682027
LOC100170939 -0.4008 0.757438153884718
BCL2L11 -1.3989 0.379218170833242
MIR1224 -0.332 0.794434400096105
MIR1225 0.1223 1.08846875885472
TOMM6 0.3553 1.2792515665064
LOC100188947 -0.3804 0.768224564037373
LINC00426 0.1226 1.08869512310486
LINC00092 0.1878 1.13902546381888
DNMBP-AS1 -0.4147 0.750175473029167
DCTN1-AS1 -0.3486 0.78534583259047
SH2B3 -0.4799 0.717027322832184
RAMP2-AS1 -0.4102 0.752519045183301
TPT1-AS1 0.6148 1.53134569278903
LOC100190940 -0.4607 0.72663360828774
C5orf52 0.1901 1.14084279032424
LOC100190986 0.8967 1.86180244846941
C2CD4D 0.1593 1.11674515846718
LOC100192204 -0.385 0.765778998547191
ZFHX4-AS1 0.0091 1.00632757439246
PP12613 0.6618 1.58205526773847
FLJ16779 0.5676 1.48205603964678
FLJ41941 -0.4064 0.754503762395061
LOC100192426 -0.3923 0.761913963141255
CDH4 0.5591 1.47334980710366
GNE -0.4354 0.73948869639664
HCN4 0.3743 1.29621047680193
LOC100216001 -0.461 0.726482524785685
LOC100216479 -0.405 0.755236292781413
LOC100216545 0.8769 1.83642502890706
LOC100216546 0.8769 1.83642502890706
INSL5 -0.3618 0.778193049541704
FRAT1 -0.4147 0.750175473029167
PCED1B-AS1 -0.3034 0.810340414666503
TROAP -0.4027 0.756441279830674
LOC100240734 -0.4027 0.756441279830674
LOC100240735 -0.4027 0.756441279830674
MED16 -0.5038 0.705246741423833
PIGK -0.2857 0.8203434790927
LOC100268168 0.1014 1.07281402279288
LOC100270679 0.006 1.00416754323897
LOC100270746 0.3458 1.27085549911215
LOC100270804 0.006 1.00416754323897
LOC100271702 0.1726 1.12708787370763
ARHGEF33 -0.3174 0.802514853504223
LOC100271722 0.6442 1.56287240544788
LOC100271832 0.6944 1.61821129797076
LOC100271836 0.8967 1.86180244846941
ERVV-2 -0.4277 0.743446071407519
MEF2B 0.4174 1.33551853633156
AIRN 0.0771 1.05489543431359
ZNRF2P2 0.1615 1.11844940883049
MTCP1NB 0.5125 1.42652002586903
LOC100272216 -2.5948 0.165534060102281
LOC100272217 0.0418 1.02939736876523
LOC100272228 0.5125 1.42652002586903
LOC100286793 0.2271 1.17047977013811
BCDIN3D-AS1 -0.4027 0.756441279830674
LOC100286922 0.7267 1.65484948010003
VPS13A-AS1 0.1778 1.13115764023022
ANAPC1P1 0.5133 1.427311275897
LOC100287010 -1.3989 0.379218170833242
LOC100287015 -0.4025 0.756546152127775
DDX11L10 0.5038 1.41794345335235
LOC100287036 0.5375 1.45145515669954
LOC100287042 0.4984 1.41264601873498
DEFT1P2 1.1513 2.22113949221171
LINC00421 0.1226 1.08869512310486
LOC100287144 -1.5339 0.345342548527763
LOC100287177 -0.4733 0.720315073535691
LOC100287178 -1.5339 0.345342548527763
LOC100287205 -1.5339 0.345342548527763
SH3RF3-AS1 -1.3989 0.379218170833242
LOC100287225 0.621 1.53794083127027
ZNF729 0.4174 1.33551853633156
TIPARP-AS1 0.236 1.17772278959498
LOC100287238 -1.5339 0.345342548527763
MANSC4 0.2599 1.19739570459673
LOC100287314 0.2039 1.15180780234927
LOC100287327 -1.5339 0.345342548527763
PRSS46 0.2164 1.16183081517497
LOC100287364 -1.5339 0.345342548527763
LOC100287404 -1.5339 0.345342548527763
PNMA6C 0.5125 1.42652002586903
LOC100287441 -1.5339 0.345342548527763
LOC100287478 -1.5339 0.345342548527763
LOC100287482 0.9078 1.87618228088052
LOC100287513 -1.5339 0.345342548527763
LOC100287534 0.3483 1.27305963306241
ADPGK-AS1 0.3743 1.29621047680193
LINC00173 -0.4404 0.736930259865346
LOXL1-AS1 0.3743 1.29621047680193
LOC100287632 0.8329 1.78126232923806
LOC100287704 0.87 1.8276629004588
LOC100287718 -0.3752 0.77099852220468
AP4B1-AS1 -0.3978 0.759014840993352
LINC00630 0.5409 1.45487983555406
LOC100287792 0.2206 1.16521808629132
LINC00582 0.2209 1.1654604117749
LOC100287846 -0.3826 0.767053972876054
LOC100287879 -0.2544 0.83833571620026
TTC34 -0.4093 0.75298863745056
LGALS8-AS1 0.1639 1.12031155742309
TIMM23 0.2167 1.16207243622209
LOC100287944 -0.4118 0.751684937469144
GM140 0.2339 1.17600973268276
LOC100288069 -0.4093 0.75298863745056
WTAPP1 -0.3389 0.790643917964908
LOC100288079 0.2339 1.17600973268276
LOC100288122 0.5375 1.45145515669954
LOC100288123 -0.5038 0.705246741423833
LOC100288181 0.9979 1.99709089961177
LOC100288198 0.2371 1.17862110076968
KRTAP22-2 -0.2932 0.816089904225443
KRTAP21-3 -0.2932 0.816089904225443
LOC100288346 -0.4565 0.728752079412255
ERVMER34-1 0.2412 1.18197539215933
LOC100288428 0.1711 1.12591662602556
LOC100288432 -0.2932 0.816089904225443
MTRNR2L7 0.6602 1.5803016848737
LOC100288520 -1.5339 0.345342548527763
LOC100288524 0.1028 1.07385559330554
WHAMMP1 -0.4508 0.731637029751017
LOC100288637 -4.5039 0.0440748661961839
PAN3-AS1 0.1226 1.08869512310486
LOC100288748 0.0091 1.00632757439246
TMEM239 0.0776 1.05526109657241
FRG2C -0.3239 0.798907290563604
HYDIN2 0.2271 1.17047977013811
LOC100288814 0.4717 1.38674257413577
LOC100288842 -0.4673 0.723317017750335
LOC100288846 -0.2939 0.815694030981319
LOC100288911 -0.3149 0.803906711379042
LOC100288974 -0.3945 0.760752987831833
MOXD2P 1.0059 2.00819588412211
LOC100289019 -0.4673 0.723317017750335
LOC100289092 0.5298 1.4437290383065
LOC100289137 -0.4354 0.73948869639664
FAM197Y5 -3.182 0.110185019738396
GNG12-AS1 -0.3618 0.778193049541704
LOC100289187 0.8769 1.83642502890706
LINC00624 0.2271 1.17047977013811
LOC100289230 -0.3286 0.7963088518687
LINC00675 0.1158 1.0835757409382
